Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
1/18/2016,0:30,AUD,L,New Motor Vehicle Sales m/m,-0.50%,,1.30%,
1/18/2016,4:30,JPY,L,Revised Industrial Production m/m,-0.90%,1.40%,-1.00%,
1/18/2016,4:30,JPY,L,Tertiary Industry Activity m/m,-0.80%,-0.60%,0.90%,
1/18/2016,9:00,EUR,L,Italian Trade Balance,4.41B,3.24B,4.82B,
1/18/2016,21:00,NZD,H,NZIER Business Confidence,15,,-14,
1/19/2016,2:00,CNY,H,GDP q/y,6.80%,6.90%,6.90%,
1/19/2016,2:00,CNY,H,Industrial Production y/y,5.90%,6.00%,6.20%,
1/19/2016,2:00,CNY,M,Fixed Asset Investment ytd/y,10.00%,10.20%,10.20%,
1/19/2016,2:00,CNY,M,NBS Press Conference,,,,
1/19/2016,2:00,CNY,L,Retail Sales y/y,11.10%,11.30%,11.20%,
1/19/2016,7:00,EUR,L,German Final CPI m/m,-0.10%,-0.10%,-0.10%,
1/19/2016,8:15,CHF,M,PPI m/m,-0.40%,0.20%,0.40%,
1/19/2016,9:00,EUR,L,Current Account,26.4B,19.3B,25.6B,
1/19/2016,9:30,GBP,H,CPI y/y,0.20%,0.10%,0.10%,
1/19/2016,9:30,GBP,M,PPI Input m/m,-0.80%,-1.40%,-1.60%,
1/19/2016,9:30,GBP,M,RPI y/y,1.20%,1.00%,1.10%,
1/19/2016,9:30,GBP,L,Core CPI y/y,1.40%,1.20%,1.20%,
1/19/2016,9:30,GBP,L,ONS HPI y/y,7.70%,7.30%,7.00%,
1/19/2016,9:30,GBP,L,PPI Output m/m,-0.20%,-0.20%,-0.20%,
1/19/2016,10:00,EUR,H,German ZEW Economic Sentiment,10.2,8.2,16.1,
1/19/2016,10:00,EUR,M,Final CPI y/y,0.20%,0.20%,0.20%,
1/19/2016,10:00,EUR,M,ZEW Economic Sentiment,22.7,27.9,33.9,
1/19/2016,10:00,EUR,L,Final Core CPI y/y,0.90%,0.90%,0.90%,
1/19/2016,12:00,GBP,H,BOE Gov Carney Speaks,,,,
1/19/2016,13:30,CAD,M,Foreign Securities Purchases,2.58B,12.10B,19.08B,
1/19/2016,13:59,NZD,H,GDT Price Index,-1.40%,,-1.60%,
1/19/2016,15:00,USD,L,NAHB Housing Market Index,60,61,60,
1/19/2016,21:00,USD,L,TIC Long-Term Purchases,31.4B,24.3B,-17.7B,
1/19/2016,21:45,NZD,H,CPI q/q,-0.50%,-0.20%,0.30%,
1/19/2016,23:30,AUD,M,Westpac Consumer Sentiment,-3.50%,,-0.80%,
1/20/2016,0:01,All,M,WEF Annual Meetings,,,,
1/20/2016,2:00,CNY,L,Foreign Direct Investment ytd/y,6.40%,,7.90%,
1/20/2016,7:00,EUR,L,German PPI m/m,-0.50%,-0.30%,-0.20%,
1/20/2016,9:30,GBP,H,Average Earnings Index 3m/y,2.00%,2.10%,2.40%,
1/20/2016,9:30,GBP,H,Claimant Count Change,-4.3K,4.1K,-2.2K,
1/20/2016,9:30,GBP,M,Unemployment Rate,5.10%,5.20%,5.20%,
1/20/2016,10:00,CHF,L,Credit Suisse Economic Expectations,-3,,16.6,
1/20/2016,13:30,CAD,H,Manufacturing Sales m/m,1.00%,0.50%,-1.30%,
1/20/2016,13:30,CAD,M,Wholesale Sales m/m,1.80%,0.40%,-0.50%,
1/20/2016,13:30,USD,H,Building Permits,1.23M,1.20M,1.28M,
1/20/2016,13:30,USD,H,CPI m/m,-0.10%,0.00%,0.00%,
1/20/2016,13:30,USD,H,CPI y/y,0.70%,0.80%,0.50%,
1/20/2016,13:30,USD,H,Core CPI m/m,0.10%,0.20%,0.20%,
1/20/2016,13:30,USD,M,Housing Starts,1.15M,1.19M,1.18M,
1/20/2016,15:00,CAD,H,BOC Monetary Policy Report,,,,
1/20/2016,15:00,CAD,H,BOC Rate Statement,,,,
1/20/2016,15:00,CAD,H,Overnight Rate,0.50%,0.25%,0.50%,
1/20/2016,15:30,AUD,L,CB Leading Index m/m,0.30%,,-0.10%,
1/20/2016,16:15,CAD,H,BOC Press Conference,,,,
1/20/2016,21:30,NZD,L,BusinessNZ Manufacturing Index,56.7,,54.9,
1/21/2016,0:00,AUD,M,MI Inflation Expectations,3.60%,,4.00%,
1/21/2016,0:00,AUD,L,HIA New Home Sales m/m,-2.70%,,-3.00%,
1/21/2016,0:01,GBP,L,RICS House Price Balance,50%,50%,49%,
1/21/2016,0:01,All,M,WEF Annual Meetings,,,,
1/21/2016,4:30,JPY,L,All Industries Activity m/m,-1.00%,-0.70%,0.90%,
1/21/2016,12:45,EUR,H,Main Refinancing Rate,0.05%,0.05%,0.05%,
1/21/2016,13:30,EUR,H,ECB Press Conference,,,,
1/21/2016,13:30,USD,H,Philly Fed Manufacturing Index,-3.5,-5.8,-5.9,
1/21/2016,13:30,USD,H,Unemployment Claims,293K,279K,283K,
1/21/2016,15:00,EUR,L,Consumer Confidence,-6,-6,-6,
1/21/2016,15:30,USD,L,Natural Gas Storage,-178B,-180B,-168B,
1/21/2016,16:00,USD,H,Crude Oil Inventories,4.0M,3.3M,0.2M,
1/22/2016,0:01,All,M,WEF Annual Meetings,,,,
1/22/2016,2:00,JPY,L,Flash Manufacturing PMI,52.4,52.8,52.6,
1/22/2016,7:45,EUR,H,ECB President Draghi Speaks,,,,
1/22/2016,8:00,EUR,H,French Flash Manufacturing PMI,50,51.6,51.4,
1/22/2016,8:00,EUR,M,French Flash Services PMI,50.6,50.4,49.8,
1/22/2016,8:30,EUR,H,German Flash Manufacturing PMI,52.1,53,53.2,
1/22/2016,8:30,EUR,M,German Flash Services PMI,55.4,55.6,56,
1/22/2016,9:00,EUR,M,Flash Manufacturing PMI,52.3,53,53.2,
1/22/2016,9:00,EUR,M,Flash Services PMI,53.6,54.2,54.2,
1/22/2016,9:30,GBP,H,Retail Sales m/m,-1.00%,-0.10%,1.30%,
1/22/2016,9:30,GBP,M,Public Sector Net Borrowing,6.9B,10.1B,12.9B,
1/22/2016,12:00,GBP,M,MPC Member Cunliffe Speaks,,,,
1/22/2016,13:30,CAD,H,Core CPI m/m,-0.40%,-0.30%,-0.30%,
1/22/2016,13:30,CAD,H,Core Retail Sales m/m,1.10%,0.40%,0.00%,
1/22/2016,13:30,CAD,M,CPI m/m,-0.50%,-0.40%,-0.10%,
1/22/2016,13:30,CAD,M,Retail Sales m/m,1.70%,0.30%,0.10%,
1/22/2016,14:45,USD,L,Flash Manufacturing PMI,52.7,51.5,51.2,
1/22/2016,15:00,USD,M,Existing Home Sales,5.46M,5.21M,4.76M,
1/22/2016,15:00,USD,L,CB Leading Index m/m,-0.20%,-0.10%,0.50%,
1/23/2016,0:01,All,M,WEF Annual Meetings,,,,
1/24/2016,23:50,JPY,L,Trade Balance,0.04T,0.08T,0.02T,
1/25/2016,0:01,AUD,N,Bank Holiday,,,,
1/25/2016,0:30,AUD,M,NAB Business Confidence,3,,5,
1/25/2016,9:00,EUR,H,German ifo Business Climate,107.3,108.5,108.6,
1/25/2016,10:00,EUR,L,Italian Retail Sales m/m,0.30%,0.20%,-0.30%,
1/25/2016,11:00,EUR,L,German Buba Monthly Report,,,,
1/25/2016,11:00,GBP,L,CBI Industrial Order Expectations,-15,-10,-7,
1/25/2016,14:00,EUR,L,Belgian NBB Business Climate,-3,-1.9,-1.4,
1/25/2016,18:00,EUR,H,ECB President Draghi Speaks,,,,
1/25/2016,21:30,NZD,L,BusinessNZ Services Index,58.9,,59,
1/25/2016,23:50,JPY,L,SPPI y/y,0.40%,0.20%,0.20%,
1/26/2016,2:00,NZD,L,Credit Card Spending y/y,7.40%,,8.40%,
1/26/2016,7:00,CHF,L,Trade Balance,2.54B,3.33B,3.16B,
1/26/2016,10:00,GBP,H,BOE Gov Carney Speaks,,,,
1/26/2016,14:00,USD,L,HPI m/m,0.50%,0.40%,0.50%,
1/26/2016,14:00,USD,L,S&P/CS Composite-20 HPI y/y,5.80%,5.70%,5.50%,
1/26/2016,14:45,USD,L,Flash Services PMI,53.7,53.9,54.3,
1/26/2016,15:00,USD,H,CB Consumer Confidence,98.1,96.6,96.3,
1/26/2016,15:00,USD,L,Richmond Manufacturing Index,2,3,6,
1/26/2016,23:30,AUD,L,MI Leading Index m/m,-0.30%,,-0.30%,
1/27/2016,0:30,AUD,H,CPI q/q,0.40%,0.30%,0.50%,
1/27/2016,0:30,AUD,M,Trimmed Mean CPI q/q,0.60%,0.50%,0.30%,
1/27/2016,7:00,CHF,L,UBS Consumption Indicator,1.62,,1.55,
1/27/2016,7:00,EUR,L,German GfK Consumer Climate,9.4,9.3,9.4,
1/27/2016,7:00,GBP,L,Nationwide HPI m/m,0.30%,0.60%,0.80%,
1/27/2016,9:30,GBP,L,High Street Lending,44.0K,45.5K,44.5K,
1/27/2016,10:33,EUR,L,German 30-y Bond Auction,1.18|1.2,,1.49|1.0,
1/27/2016,15:00,USD,M,New Home Sales,544K,501K,491K,
1/27/2016,15:30,USD,H,Crude Oil Inventories,8.4M,3.8M,4.0M,
1/27/2016,19:00,USD,H,FOMC Statement,,,,
1/27/2016,19:00,USD,H,Federal Funds Rate,0.50%,0.50%,0.50%,
1/27/2016,19:30,GBP,M,MPC Member Shafik Speaks,,,,
1/27/2016,20:00,NZD,H,Official Cash Rate,2.50%,2.50%,2.50%,
1/27/2016,20:00,NZD,H,RBNZ Rate Statement,,,,
1/27/2016,21:45,NZD,H,Trade Balance,-53M,-130M,-799M,
1/27/2016,23:50,JPY,M,Retail Sales y/y,-1.10%,0.10%,-1.10%,
1/28/2016,0:01,EUR,M,German Prelim CPI m/m,-0.80%,-0.80%,-0.10%,
1/28/2016,0:30,AUD,M,Import Prices q/q,-0.30%,-0.80%,1.40%,
1/28/2016,7:00,EUR,L,German Import Prices m/m,-1.20%,-1.00%,-0.20%,
1/28/2016,8:00,EUR,M,Spanish Unemployment Rate,20.90%,21.10%,21.20%,
1/28/2016,9:30,GBP,H,Prelim GDP q/q,0.50%,0.50%,0.40%,
1/28/2016,9:30,GBP,L,Index of Services 3m/3m,0.60%,0.60%,0.50%,
1/28/2016,10:14,EUR,L,Italian 10-y Bond Auction,1.44|1.4,,1.59|1.3,
1/28/2016,11:00,GBP,L,CBI Realized Sales,16,18,19,
1/28/2016,13:30,USD,H,Core Durable Goods Orders m/m,-1.20%,-0.10%,0.00%,
1/28/2016,13:30,USD,H,Unemployment Claims,278K,281K,294K,
1/28/2016,13:30,USD,M,Durable Goods Orders m/m,-5.10%,-0.60%,-0.50%,
1/28/2016,15:00,USD,M,Pending Home Sales m/m,0.10%,1.00%,-1.10%,
1/28/2016,15:30,USD,L,Natural Gas Storage,-211B,-215B,-178B,
1/28/2016,21:45,NZD,L,Building Consents m/m,2.30%,,2.40%,
1/28/2016,23:30,JPY,M,Household Spending y/y,-4.40%,-2.30%,-2.90%,
1/28/2016,23:30,JPY,M,Tokyo Core CPI y/y,-0.10%,0.10%,0.10%,
1/28/2016,23:30,JPY,L,National Core CPI y/y,0.10%,0.10%,0.10%,
1/28/2016,23:30,JPY,L,Unemployment Rate,3.30%,3.30%,3.30%,
1/28/2016,23:50,JPY,L,Prelim Industrial Production m/m,-1.40%,-0.30%,-0.90%,
1/29/2016,0:05,GBP,L,GfK Consumer Confidence,4,1,2,
1/29/2016,0:30,AUD,M,PPI q/q,0.30%,0.60%,0.90%,
1/29/2016,0:30,AUD,L,Private Sector Credit m/m,0.50%,0.60%,0.40%,
1/29/2016,3:38,JPY,H,BOJ Policy Rate,-0.10%,,,
1/29/2016,3:38,JPY,H,Monetary Policy Statement,,,,
1/29/2016,5:00,JPY,H,BOJ Outlook Report,,,,
1/29/2016,5:00,JPY,L,BOJ Core CPI y/y,1.30%,1.30%,1.20%,
1/29/2016,5:00,JPY,L,Housing Starts y/y,-1.30%,0.50%,1.70%,
1/29/2016,6:30,EUR,L,French Flash GDP q/q,0.20%,0.20%,0.30%,
1/29/2016,6:30,JPY,H,BOJ Press Conference,,,,
1/29/2016,7:00,EUR,M,German Retail Sales m/m,-0.20%,0.30%,0.40%,
1/29/2016,7:45,EUR,L,French Consumer Spending m/m,0.70%,0.60%,-1.40%,
1/29/2016,7:45,EUR,L,French Prelim CPI m/m,-1.00%,-0.90%,0.20%,
1/29/2016,8:00,CHF,M,KOF Economic Barometer,100.3,95.9,96.8,
1/29/2016,8:00,EUR,M,Spanish Flash CPI y/y,-0.30%,0.10%,0.00%,
1/29/2016,8:00,EUR,M,Spanish Flash GDP q/q,0.80%,0.80%,0.80%,
1/29/2016,9:00,EUR,M,M3 Money Supply y/y,4.70%,5.20%,5.00%,
1/29/2016,9:00,EUR,L,Private Loans y/y,1.40%,1.50%,1.40%,
1/29/2016,10:00,EUR,H,CPI Flash Estimate y/y,0.40%,0.40%,0.20%,
1/29/2016,10:00,EUR,M,Core CPI Flash Estimate y/y,1.00%,0.90%,0.90%,
1/29/2016,13:30,CAD,H,GDP m/m,0.30%,0.30%,0.00%,
1/29/2016,13:30,CAD,M,RMPI m/m,-5.00%,-3.80%,-4.10%,
1/29/2016,13:30,CAD,L,IPPI m/m,-0.20%,-0.40%,-0.30%,
1/29/2016,13:30,USD,H,Advance GDP q/q,0.70%,0.80%,2.00%,
1/29/2016,13:30,USD,M,Advance GDP Price Index q/q,0.80%,1.20%,1.30%,
1/29/2016,13:30,USD,M,Employment Cost Index q/q,0.60%,0.60%,0.60%,
1/29/2016,13:30,USD,M,Goods Trade Balance,-61.5B,-60.0B,-60.3B,
1/29/2016,14:45,USD,M,Chicago PMI,55.6,45.4,42.9,
1/29/2016,15:00,USD,M,Revised UoM Consumer Sentiment,92,93.1,93.3,
1/29/2016,15:00,USD,L,Revised UoM Inflation Expectations,2.50%,,2.40%,
1/31/2016,21:45,NZD,L,Visitor Arrivals m/m,-1.30%,,3.80%,
1/31/2016,22:30,AUD,L,AIG Manufacturing Index,51.5,,51.9,
1/31/2016,23:30,AUD,L,MI Inflation Gauge m/m,0.40%,,0.20%,
2/1/2016,0:54,CNY,M,Non-Manufacturing PMI,53.5,,54.4,
2/1/2016,0:56,CNY,H,Manufacturing PMI,49.4,49.6,49.7,
2/1/2016,1:45,CNY,H,Caixin Manufacturing PMI,48.4,48.1,48.2,
2/1/2016,2:00,JPY,L,Final Manufacturing PMI,52.3,52.4,52.4,
2/1/2016,5:30,AUD,L,Commodity Prices y/y,-25.80%,,-22.70%,
2/1/2016,8:15,EUR,M,Spanish Manufacturing PMI,55.4,52.5,53,
2/1/2016,8:30,CHF,L,Manufacturing PMI,50,51,52.1,
2/1/2016,8:45,EUR,L,Italian Manufacturing PMI,53.2,54.9,55.6,
2/1/2016,8:50,EUR,L,French Final Manufacturing PMI,50,50,50,
2/1/2016,8:55,EUR,L,German Final Manufacturing PMI,52.3,52.1,52.1,
2/1/2016,9:00,EUR,L,Final Manufacturing PMI,52.3,52.3,52.3,
2/1/2016,9:30,GBP,H,Final Manufacturing PMI,52.9,51.8,52.1,
2/1/2016,9:30,GBP,M,Net Lending to Individuals m/m,4.4B,4.9B,5.2B,
2/1/2016,9:30,GBP,L,M4 Money Supply m/m,-0.20%,0.30%,0.40%,
2/1/2016,9:30,GBP,L,Mortgage Approvals,71K,70K,70K,
2/1/2016,13:30,USD,M,Core PCE Price Index m/m,0.00%,0.10%,0.20%,
2/1/2016,13:30,USD,M,Personal Spending m/m,0.00%,0.10%,0.50%,
2/1/2016,13:30,USD,L,Personal Income m/m,0.30%,0.20%,0.30%,
2/1/2016,14:30,CAD,L,Manufacturing PMI,49.3,,47.5,
2/1/2016,14:45,USD,L,Final Manufacturing PMI,52.4,52.7,52.7,
2/1/2016,15:00,USD,H,ISM Manufacturing PMI,48.2,48.6,48.2,
2/1/2016,15:00,USD,L,Construction Spending m/m,0.10%,0.60%,-0.60%,
2/1/2016,15:00,USD,L,ISM Manufacturing Prices,33.5,34.7,33.5,
2/1/2016,16:00,EUR,H,ECB President Draghi Speaks,,,,
2/1/2016,18:00,USD,M,FOMC Member Fischer Speaks,,,,
2/1/2016,19:00,USD,L,Loan Officer Survey,,,,
2/1/2016,23:50,JPY,L,Monetary Base y/y,28.90%,28.30%,29.50%,
2/2/2016,0:00,NZD,L,ANZ Commodity Prices m/m,-2.30%,,-1.80%,
2/2/2016,0:01,USD,L,Total Vehicle Sales,17.6M,17.4M,17.3M,
2/2/2016,3:30,AUD,H,Cash Rate,2.00%,2.00%,2.00%,
2/2/2016,3:30,AUD,H,RBA Rate Statement,,,,
2/2/2016,3:45,JPY,L,10-y Bond Auction,0.08|3.1,,0.25|3.3,
2/2/2016,8:00,EUR,M,Spanish Unemployment Change,57.2K,71.2K,-55.8K,
2/2/2016,8:15,CHF,L,Retail Sales y/y,-1.60%,-1.30%,-1.70%,
2/2/2016,8:55,EUR,M,German Unemployment Change,-20K,-7K,-16K,
2/2/2016,9:00,EUR,L,Italian Monthly Unemployment Rate,11.40%,11.20%,11.40%,
2/2/2016,9:30,GBP,H,Construction PMI,55,57.6,57.8,
2/2/2016,10:00,EUR,M,Unemployment Rate,10.40%,10.50%,10.50%,
2/2/2016,10:00,EUR,L,PPI m/m,-0.80%,-0.40%,-0.20%,
2/2/2016,10:30,CHF,H,SNB Chairman Jordan Speaks,,,,
2/2/2016,13:53,NZD,H,GDT Price Index,-7.40%,,-1.40%,
2/2/2016,15:00,USD,L,IBD/TIPP Economic Optimism,47.8,47.8,47.3,
2/2/2016,15:15,USD,L,Wards Total Vehicle Sales,17.5M,17.3M,17.2M,
2/2/2016,18:00,USD,M,FOMC Member George Speaks,,,,
2/2/2016,21:45,NZD,H,Employment Change q/q,0.90%,0.80%,-0.50%,
2/2/2016,21:45,NZD,H,Unemployment Rate,5.30%,6.10%,6.00%,
2/2/2016,21:45,NZD,L,Labor Cost Index q/q,0.40%,0.50%,0.40%,
2/2/2016,22:30,AUD,L,AIG Services Index,48.4,,46.3,
2/2/2016,23:50,JPY,M,Monetary Policy Meeting Minutes,,,,
2/3/2016,0:00,NZD,H,RBNZ Gov Wheeler Speaks,,,,
2/3/2016,0:01,GBP,L,BRC Shop Price Index y/y,-1.80%,,-2.00%,
2/3/2016,0:30,AUD,H,Building Approvals m/m,9.20%,4.80%,-12.40%,
