Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
1/11/2007,13:00,USD,L,FOMC Member Geithner Speaks,,,,
1/11/2007,13:30,EUR,H,ECB Press Conference,,,,
1/11/2007,13:30,USD,L,Unemployment Claims,299K,320K,329K,
1/11/2007,15:30,GBP,L,CB Leading Index m/m,0.10%,,0.00%,
1/11/2007,15:30,USD,L,Natural Gas Storage,-49B,-45B,-47B,
1/11/2007,21:45,NZD,M,Building Consents m/m,-12.00%,,-3.60%,
1/11/2007,23:50,JPY,L,Bank Lending y/y,1.70%,,1.20%,
1/11/2007,23:50,JPY,L,M2 Money Stock y/y,0.80%,0.80%,0.70%,
1/12/2007,0:01,GBP,L,NIESR GDP Estimate,0.70%,,0.60%,
1/12/2007,5:00,JPY,L,Economy Watchers Sentiment,48.9,49.8,48.9,
1/12/2007,7:45,EUR,L,French Final CPI m/m,0.20%,0.10%,0.10%,
1/12/2007,13:30,USD,H,Core Retail Sales m/m,1.00%,0.50%,1.10%,
1/12/2007,13:30,USD,H,Retail Sales m/m,0.90%,0.60%,1.00%,
1/12/2007,13:30,USD,M,Import Prices m/m,1.10%,0.50%,0.20%,
1/12/2007,15:00,USD,M,Business Inventories m/m,0.40%,0.40%,0.20%,
1/12/2007,19:00,USD,M,Federal Budget Balance,44.5B,25.6B,-75.6B,
1/14/2007,23:30,AUD,L,MI Inflation Gauge m/m,0.30%,,0.20%,
1/14/2007,23:50,JPY,M,Core Machinery Orders m/m,3.80%,4.20%,2.80%,
1/15/2007,0:01,USD,N,Bank Holiday,,,,
1/15/2007,0:30,AUD,M,Home Loans m/m,-0.60%,0.00%,-0.20%,
1/15/2007,2:00,CNY,M,New Loans,214B,,194B,
1/15/2007,2:00,CNY,L,M2 Money Supply y/y,16.90%,16.70%,16.80%,
1/15/2007,9:00,EUR,L,Italian Industrial Production m/m,-0.30%,0.30%,0.60%,
1/15/2007,9:15,CNY,L,Foreign Direct Investment ytd/y,4.20%,,2.10%,
1/15/2007,9:30,EUR,L,Sentix Investor Confidence,29.5,30.2,29.1,
1/15/2007,9:30,GBP,H,PPI Input m/m,0.10%,0.20%,0.10%,
1/15/2007,9:30,GBP,L,ONS HPI y/y,8.90%,9.10%,8.60%,
1/15/2007,9:30,GBP,L,PPI Output m/m,0.20%,0.00%,0.00%,
1/15/2007,10:00,EUR,M,Industrial Production m/m,0.20%,0.60%,-0.20%,
1/15/2007,13:30,CAD,L,New Motor Vehicle Sales m/m,3.00%,3.00%,-1.90%,
1/15/2007,21:00,NZD,H,NZIER Business Confidence,3,,-19,
1/15/2007,23:50,JPY,L,PPI y/y,2.50%,2.50%,2.70%,
1/16/2007,0:01,GBP,M,RICS House Price Balance,37%,46%,47%,
1/16/2007,4:30,JPY,L,Revised Industrial Production m/m,0.80%,0.70%,0.70%,
1/16/2007,9:30,GBP,H,CPI y/y,3.00%,2.80%,2.70%,
1/16/2007,9:30,GBP,M,Core CPI y/y,1.80%,1.70%,1.60%,
1/16/2007,9:30,GBP,L,RPI y/y,4.40%,4.20%,3.90%,
1/16/2007,10:00,EUR,M,German ZEW Economic Sentiment,-3.6,-12,-19,
1/16/2007,10:00,EUR,L,ZEW Economic Sentiment,-1.8,-5,-3,
1/16/2007,12:00,GBP,M,MPC Member Sentance Speaks,,,,
1/16/2007,13:30,USD,M,Empire State Manufacturing Index,9.1,18,23.1,
1/16/2007,14:00,CAD,H,BOC Rate Statement,,,,
1/16/2007,14:00,CAD,H,Overnight Rate,4.25%,4.25%,4.25%,
1/16/2007,21:45,NZD,H,CPI q/q,-0.20%,-0.10%,0.70%,
1/16/2007,21:45,NZD,L,FPI m/m,-0.50%,,0.10%,
1/16/2007,23:30,AUD,L,MI Leading Index m/m,0.50%,,0.50%,
1/16/2007,23:50,JPY,L,Current Account,1.95T,2.10T,2.02T,
1/17/2007,5:00,JPY,L,Consumer Confidence,45.9,48,48.7,
1/17/2007,7:00,EUR,L,German Final CPI m/m,0.80%,0.80%,0.80%,
1/17/2007,9:30,GBP,H,Claimant Count Change,-5.5K,-5.0K,-7.9K,
1/17/2007,9:30,GBP,M,Average Earnings Index 3m/y,4.10%,4.20%,4.10%,
1/17/2007,9:30,GBP,L,Unemployment Rate,5.50%,5.50%,5.50%,
1/17/2007,10:00,EUR,L,Final CPI y/y,1.90%,1.90%,1.90%,
1/17/2007,10:00,EUR,L,Final Core CPI y/y,1.50%,1.50%,1.50%,
1/17/2007,10:00,EUR,L,Trade Balance,4.5B,2.5B,2.4B,
1/17/2007,13:30,USD,H,PPI m/m,0.90%,0.60%,2.00%,
1/17/2007,13:30,USD,M,Core PPI m/m,0.20%,0.10%,1.30%,
1/17/2007,14:00,USD,H,TIC Long-Term Purchases,68.4B,82.5B,89.3B,
1/17/2007,14:15,USD,M,Capacity Utilization Rate,81.80%,81.80%,81.60%,
1/17/2007,14:15,USD,M,Industrial Production m/m,0.40%,0.10%,-0.10%,
1/17/2007,18:00,USD,M,FOMC Member Mishkin Speaks,,,,
1/17/2007,18:00,USD,L,NAHB Housing Market Index,35,33,33,
1/17/2007,19:00,USD,M,Beige Book,,,,
1/17/2007,23:50,JPY,M,Tertiary Industry Activity m/m,-0.30%,0.00%,2.10%,
1/18/2007,0:30,AUD,L,RBA Bulletin,,,,
1/18/2007,3:45,JPY,L,30-y Bond Auction,2.38|3.3,,2.52|3.0,
1/18/2007,4:00,JPY,H,Overnight Call Rate,0.25%,0.50%,0.25%,
1/18/2007,6:00,JPY,L,BOJ Monthly Report,,,,
1/18/2007,6:30,JPY,M,BOJ Press Conference,,,,
1/18/2007,8:15,CHF,M,Retail Sales y/y,3.30%,1.60%,0.60%,
1/18/2007,9:00,EUR,L,Italian Trade Balance,-0.92B,-1.12B,-0.86B,
1/18/2007,9:37,EUR,L,Spanish 10-y Bond Auction,4.10|2.3,,3.99|1.8,
1/18/2007,10:00,CHF,M,Credit Suisse Economic Expectations,-10.8,,-23.7,
1/18/2007,10:00,EUR,M,ECB Monthly Bulletin,,,,
1/18/2007,11:00,GBP,M,MPC Member Besley Speaks,,,,
1/18/2007,13:30,CAD,M,Foreign Securities Purchases,11.00B,-2.48B,-4.18B,
1/18/2007,13:30,CAD,M,Manufacturing Sales m/m,2.30%,2.00%,0.20%,
1/18/2007,13:30,USD,H,CPI y/y,2.50%,2.30%,2.00%,
1/18/2007,13:30,USD,H,Core CPI m/m,0.20%,0.20%,0.00%,
1/18/2007,13:30,USD,M,Building Permits,1.60M,1.53M,1.51M,
1/18/2007,13:30,USD,M,CPI m/m,0.50%,0.50%,0.00%,
1/18/2007,13:30,USD,M,Housing Starts,1.64M,1.57M,1.57M,
1/18/2007,13:30,USD,L,Unemployment Claims,290K,315K,298K,
1/18/2007,15:00,USD,H,Fed Chairman Bernanke Testifies,,,,
1/18/2007,15:30,CAD,H,BOC Monetary Policy Report,,,,
1/18/2007,15:30,USD,L,Crude Oil Inventories,6.8M,0.1M,-5.0M,
1/18/2007,15:30,USD,L,Natural Gas Storage,-89B,-79B,-49B,
1/18/2007,16:15,CAD,H,BOC Press Conference,,,,
1/18/2007,17:00,USD,M,Philly Fed Manufacturing Index,8.3,3,-4.3,
1/18/2007,21:45,NZD,H,Core Retail Sales m/m,-0.10%,0.10%,0.10%,
1/18/2007,21:45,NZD,H,Retail Sales m/m,-0.20%,0.00%,0.30%,
1/19/2007,0:30,AUD,L,Import Prices q/q,-3.20%,-1.50%,-0.30%,
1/19/2007,9:30,GBP,H,Retail Sales m/m,1.10%,0.50%,0.20%,
1/19/2007,9:30,GBP,L,M4 Money Supply m/m,0.90%,0.60%,0.50%,
1/19/2007,9:30,GBP,L,Public Sector Net Borrowing,7.2B,7.4B,11.2B,
1/19/2007,13:30,CAD,M,Wholesale Sales m/m,0.10%,0.50%,-0.40%,
1/19/2007,15:00,USD,H,Prelim UoM Consumer Sentiment,98,92.5,91.7,
1/19/2007,15:00,USD,L,Prelim UoM Inflation Expectations,3.00%,,2.90%,
1/22/2007,0:01,GBP,L,Rightmove HPI m/m,0.50%,,-0.30%,
1/22/2007,0:30,AUD,H,PPI q/q,0.20%,0.20%,1.00%,
1/22/2007,0:30,AUD,L,New Motor Vehicle Sales m/m,0.80%,,-0.70%,
1/22/2007,7:00,EUR,L,German PPI m/m,0.00%,0.10%,0.00%,
1/22/2007,8:15,CHF,M,PPI m/m,0.00%,0.10%,0.00%,
1/22/2007,11:00,EUR,M,German Buba Monthly Report,,,,
1/23/2007,6:45,EUR,M,French Consumer Spending m/m,1.30%,0.30%,0.90%,
1/23/2007,10:00,EUR,M,Industrial New Orders m/m,1.40%,1.00%,-0.50%,
1/23/2007,11:00,GBP,M,CBI Industrial Order Expectations,-9,-5,-5,
1/23/2007,12:00,CAD,H,Core CPI m/m,-0.20%,0.00%,0.30%,
1/23/2007,12:00,CAD,M,CPI m/m,0.20%,0.20%,0.20%,
1/23/2007,13:30,CAD,H,Core Retail Sales m/m,0.10%,0.50%,-0.80%,
1/23/2007,13:30,CAD,M,Retail Sales m/m,0.20%,0.90%,-0.80%,
1/23/2007,13:30,CAD,L,Leading Index m/m,0.30%,0.40%,0.50%,
1/23/2007,15:00,USD,L,CB Leading Index m/m,0.30%,0.20%,0.00%,
1/23/2007,15:00,USD,L,Richmond Manufacturing Index,-11,-8,-6,
1/23/2007,19:00,GBP,M,BOE Gov King Speaks,,,,
1/23/2007,23:00,AUD,L,CB Leading Index m/m,0.20%,,0.30%,
1/23/2007,23:50,JPY,M,Monetary Policy Meeting Minutes,,,,
1/23/2007,23:50,JPY,L,All Industries Activity m/m,-0.20%,0.00%,1.70%,
1/24/2007,0:01,All,M,WEF Annual Meetings,,,,
1/24/2007,0:30,AUD,H,CPI q/q,-0.10%,0.20%,0.90%,
1/24/2007,0:30,AUD,M,Trimmed Mean CPI q/q,0.50%,0.70%,0.70%,
1/24/2007,1:00,NZD,L,Credit Card Spending y/y,10.10%,,7.80%,
1/24/2007,9:30,GBP,H,MPC Official Bank Rate Votes,5-0-4,8-0-1,0-0-9,
1/24/2007,9:30,GBP,H,Prelim GDP q/q,0.80%,0.70%,0.70%,
1/24/2007,9:30,GBP,L,Index of Services 3m/3m,1.00%,0.90%,1.00%,
1/24/2007,10:12,EUR,L,German 30-y Bond Auction,4.11|1.2,,4.23|1.5,
1/24/2007,14:00,EUR,M,Belgian NBB Business Climate,2.1,2.6,2.5,
1/24/2007,15:30,USD,L,Crude Oil Inventories,0.7M,1.3M,6.8M,
1/24/2007,20:00,NZD,H,Official Cash Rate,7.25%,7.25%,7.25%,
1/24/2007,20:00,NZD,H,RBNZ Rate Statement,,,,
1/24/2007,23:00,NZD,L,BusinessNZ Manufacturing Index,54.2,,55.1,
1/24/2007,23:50,JPY,L,Trade Balance,0.66T,0.87T,0.98T,
1/25/2007,0:01,All,M,WEF Annual Meetings,,,,
1/25/2007,0:01,AUD,N,Bank Holiday,,,,
1/25/2007,2:00,CNY,H,GDP q/y,10.40%,10.20%,10.60%,
1/25/2007,2:00,CNY,H,Industrial Production y/y,14.70%,15.00%,14.90%,
1/25/2007,2:00,CNY,M,CPI y/y,2.80%,1.90%,1.90%,
1/25/2007,2:00,CNY,M,Fixed Asset Investment ytd/y,24.50%,26.30%,26.60%,
1/25/2007,2:00,CNY,M,NBS Press Conference,,,,
1/25/2007,2:00,CNY,M,PPI y/y,3.10%,2.90%,2.80%,
1/25/2007,2:00,CNY,L,Retail Sales y/y,14.60%,14.30%,14.10%,
1/25/2007,7:00,EUR,L,German GfK Consumer Climate,4.8,8.6,8.5,
1/25/2007,9:00,EUR,H,German ifo Business Climate,107.9,108.9,108.7,
1/25/2007,9:00,EUR,L,Current Account,-2.0B,0.7B,1.8B,
1/25/2007,10:00,EUR,L,Italian Retail Sales m/m,0.30%,0.10%,-0.10%,
1/25/2007,13:30,USD,L,Unemployment Claims,325K,310K,289K,
1/25/2007,15:00,USD,H,Existing Home Sales,6.22M,6.25M,6.27M,
1/25/2007,15:30,USD,L,Natural Gas Storage,-179B,-174B,-89B,
1/25/2007,23:00,NZD,M,RBNZ Gov Bollard Speaks,,,,
1/25/2007,23:30,JPY,M,Tokyo Core CPI y/y,0.20%,0.20%,0.20%,
1/25/2007,23:30,JPY,L,National Core CPI y/y,0.10%,0.20%,0.20%,
1/25/2007,23:50,JPY,L,SPPI y/y,0.20%,-0.10%,-0.10%,
1/26/2007,0:01,All,M,WEF Annual Meetings,,,,
1/26/2007,7:00,EUR,L,German Import Prices m/m,-0.30%,0.10%,-0.40%,
1/26/2007,8:00,EUR,L,Spanish Unemployment Rate,8.30%,8.20%,8.20%,
1/26/2007,9:00,CHF,M,UBS Consumption Indicator,1.9,,1.89,
1/26/2007,9:00,EUR,M,ECB President Trichet Speaks,,,,
1/26/2007,9:00,EUR,L,M3 Money Supply y/y,9.70%,9.20%,9.30%,
1/26/2007,9:00,EUR,L,Private Loans y/y,10.70%,10.90%,11.20%,
1/26/2007,9:30,GBP,M,High Street Lending,45.5K,,78.7K,
1/26/2007,13:30,USD,H,Core Durable Goods Orders m/m,2.30%,0.50%,-1.00%,
1/26/2007,13:30,USD,M,Durable Goods Orders m/m,3.10%,3.20%,2.20%,
1/26/2007,15:00,USD,H,New Home Sales,1120K,1050K,1069K,
1/27/2007,0:01,All,M,WEF Annual Meetings,,,,
1/28/2007,0:01,All,M,WEF Annual Meetings,,,,
1/28/2007,23:50,JPY,M,Retail Sales y/y,-0.30%,-0.60%,-0.20%,
1/29/2007,0:01,EUR,L,Eurogroup Meetings,,,,
1/29/2007,0:30,AUD,M,NAB Quarterly Business Confidence,4,,2,
1/29/2007,11:00,GBP,M,CBI Realized Sales,30,18,25,
1/29/2007,21:45,NZD,M,Building Consents m/m,-4.90%,,-11.60%,
1/29/2007,23:30,JPY,L,Household Spending y/y,-1.90%,-1.20%,-0.70%,
1/29/2007,23:30,JPY,L,Unemployment Rate,4.10%,4.00%,4.00%,
1/29/2007,23:50,JPY,M,Prelim Industrial Production m/m,0.70%,0.40%,0.80%,
1/30/2007,0:01,EUR,M,German Prelim CPI m/m,-0.20%,0.20%,0.80%,
1/30/2007,0:01,EUR,L,ECOFIN Meetings,,,,
1/30/2007,0:30,AUD,L,NAB Business Confidence,4,,6,
1/30/2007,7:00,GBP,M,Nationwide HPI m/m,0.30%,0.80%,1.20%,
1/30/2007,9:00,EUR,L,Retail PMI,47.9,,52.1,
1/30/2007,9:30,GBP,L,Mortgage Approvals,113K,122K,129K,
1/30/2007,9:30,GBP,L,Net Lending to Individuals m/m,11.6B,10.6B,11.2B,
1/30/2007,10:18,EUR,L,Italian 10-y Bond Auction,4.29|1.3,,4.17|1.5,
1/30/2007,13:30,CAD,L,IPPI m/m,1.40%,0.50%,0.00%,
1/30/2007,13:30,CAD,L,RMPI m/m,5.20%,0.40%,0.90%,
1/30/2007,14:00,USD,L,S&P/CS Composite-20 HPI y/y,1.70%,1.60%,2.90%,
1/30/2007,15:00,USD,H,CB Consumer Confidence,110.3,110.5,110,
1/30/2007,21:45,NZD,H,Trade Balance,-433M,-422M,-806M,
1/30/2007,23:30,JPY,L,Final Manufacturing PMI,53.4,,53.1,
1/31/2007,0:20,AUD,M,HIA New Home Sales m/m,6.00%,,-5.30%,
1/31/2007,0:30,AUD,M,Private Sector Credit m/m,0.90%,1.00%,1.10%,
1/31/2007,1:30,JPY,L,Average Cash Earnings y/y,-0.60%,0.50%,0.20%,
1/31/2007,5:00,JPY,L,Housing Starts y/y,10.20%,9.00%,4.00%,
1/31/2007,7:00,EUR,M,German Retail Sales m/m,2.40%,1.20%,-0.70%,
1/31/2007,8:55,EUR,M,German Unemployment Change,-70K,-80K,-96K,
1/31/2007,10:00,EUR,L,CPI Flash Estimate y/y,1.90%,2.10%,1.90%,
1/31/2007,10:00,EUR,L,Consumer Confidence,-7,-6,-6,
1/31/2007,10:00,EUR,L,Unemployment Rate,7.50%,7.60%,7.60%,
1/31/2007,10:30,CHF,M,KOF Economic Barometer,1.71,1.55,1.75,
1/31/2007,10:30,GBP,L,GfK Consumer Confidence,-7,-8,-8,
1/31/2007,13:15,USD,M,ADP Non-Farm Employment Change,152K,135K,147K,
1/31/2007,13:30,CAD,H,GDP m/m,0.20%,0.30%,0.00%,
1/31/2007,13:30,USD,H,Advance GDP q/q,3.50%,3.00%,2.00%,
1/31/2007,13:30,USD,M,Advance GDP Price Index q/q,1.50%,1.70%,1.90%,
1/31/2007,13:30,USD,M,Employment Cost Index q/q,0.80%,1.00%,1.00%,
1/31/2007,14:45,USD,M,Chicago PMI,48.8,52,52.4,
1/31/2007,15:00,USD,L,Construction Spending m/m,-0.40%,-0.10%,0.10%,
1/31/2007,15:30,USD,L,Crude Oil Inventories,2.7M,1.4M,0.7M,
1/31/2007,19:15,USD,H,FOMC Statement,,,,
1/31/2007,19:15,USD,H,Federal Funds Rate,5.25%,5.25%,5.25%,
1/31/2007,22:30,AUD,L,AIG Manufacturing Index,51.3,,52.4,
2/1/2007,0:01,USD,L,Total Vehicle Sales,16.6M,16.6M,16.7M,
2/1/2007,1:00,CNY,H,Manufacturing PMI,55.1,,54.8,
2/1/2007,2:30,CNY,M,Caixin Manufacturing PMI,52,,52.4,
2/1/2007,3:45,JPY,L,10-y Bond Auction,1.70|2.8,,1.73|2.5,
2/1/2007,5:30,AUD,M,Commodity Prices y/y,10.10%,,11.20%,
2/1/2007,7:15,CHF,M,Trade Balance,0.43B,1.00B,1.23B,
2/1/2007,8:15,EUR,L,Spanish Manufacturing PMI,56.2,,57.2,
2/1/2007,8:30,CHF,M,Manufacturing PMI,62,64.7,65,
2/1/2007,8:45,EUR,L,Italian Manufacturing PMI,53.5,54.6,55,
2/1/2007,9:00,EUR,M,Final Manufacturing PMI,55.5,56.3,56.5,
2/1/2007,9:30,GBP,M,Final Manufacturing PMI,52.8,51.9,52,
2/1/2007,10:00,EUR,L,French 10-y Bond Auction,4.12|2.8,,3.97|2.4,
2/1/2007,12:30,USD,L,Challenger Job Cuts y/y,-39.10%,,-49.30%,
2/1/2007,13:30,USD,H,Core PCE Price Index m/m,0.10%,0.20%,0.00%,
2/1/2007,13:30,USD,M,Personal Spending m/m,0.70%,0.70%,0.50%,
2/1/2007,13:30,USD,L,Personal Income m/m,0.50%,0.50%,0.30%,
2/1/2007,13:30,USD,L,Unemployment Claims,307K,315K,327K,
2/1/2007,15:00,USD,H,ISM Manufacturing PMI,49.3,51.6,51.4,
2/1/2007,15:00,USD,H,Pending Home Sales m/m,4.90%,2.20%,-0.30%,
