Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
5/14/2020,2:00,AUD,L,MI Inflation Expectations,3.40%,,4.60%,
5/14/2020,2:30,AUD,H,Employment Change,-594.3K,-575.0K,0.7K,
5/14/2020,2:30,AUD,H,Unemployment Rate,6.20%,8.30%,5.20%,
5/14/2020,3:00,NZD,H,Annual Budget Release,,,,
5/14/2020,4:35,JPY,L,30-y Bond Auction,0.45|3.7,,0.43|3.5,
5/14/2020,6:59,JPY,L,Prelim Machine Tool Orders y/y,-48.30%,,-40.70%,
5/14/2020,7:00,EUR,L,German Final CPI m/m,0.40%,0.30%,0.30%,
5/14/2020,7:00,EUR,L,German WPI m/m,-1.40%,-0.30%,-0.40%,
5/14/2020,7:30,CHF,L,PPI m/m,-1.30%,-1.30%,-0.30%,
5/14/2020,8:13,CNY,L,Foreign Direct Investment ytd/y,-6.10%,,-10.80%,
5/14/2020,9:00,EUR,L,ECB Economic Bulletin,,,,
5/14/2020,9:02,EUR,L,Italian Trade Balance,5.69B,5.40B,6.09B,
5/14/2020,11:30,GBP,H,BOE Gov Bailey Speaks,,,,
5/14/2020,13:30,CAD,L,Manufacturing Sales m/m,-9.20%,-4.40%,0.40%,
5/14/2020,13:30,USD,M,Unemployment Claims,2981K,2500K,3176K,
5/14/2020,13:30,USD,L,Import Prices m/m,-2.60%,-3.10%,-2.40%,
5/14/2020,15:00,CAD,M,BOC Financial System Review,,,,
5/14/2020,15:30,CAD,H,BOC Gov Poloz Speaks,,,,
5/14/2020,15:30,USD,L,Natural Gas Storage,103B,107B,109B,
5/14/2020,16:00,USD,L,FOMC Member Kashkari Speaks,,,,
5/14/2020,23:30,NZD,L,BusinessNZ Manufacturing Index,26.1,,38,
5/15/2020,0:01,EUR,L,Eurogroup Meetings,,,,
5/15/2020,0:50,JPY,L,PPI y/y,-2.30%,-1.40%,-0.40%,
5/15/2020,3:00,CNY,M,Fixed Asset Investment ytd/y,-10.30%,-9.80%,-16.10%,
5/15/2020,3:00,CNY,M,Industrial Production y/y,3.90%,1.50%,-1.10%,
5/15/2020,3:00,CNY,L,Retail Sales y/y,-7.50%,-5.90%,-15.80%,
5/15/2020,3:00,CNY,L,Unemployment Rate,6.00%,5.80%,5.90%,
5/15/2020,7:00,EUR,L,German PPI m/m,-0.70%,-0.60%,-0.80%,
5/15/2020,7:45,EUR,L,French Final CPI m/m,0.00%,0.10%,0.10%,
5/15/2020,9:00,EUR,H,German Prelim GDP q/q,-2.20%,-2.20%,-0.10%,
5/15/2020,10:00,EUR,L,Flash Employment Change q/q,-0.20%,-2.00%,0.30%,
5/15/2020,10:00,EUR,L,Flash GDP q/q,-3.80%,-3.80%,-3.80%,
5/15/2020,10:00,EUR,L,Trade Balance,23.5B,17.2B,25.6B,
5/15/2020,13:30,CAD,L,Foreign Securities Purchases,-9.78B,3.50B,19.42B,
5/15/2020,13:30,USD,H,Core Retail Sales m/m,-17.20%,-8.60%,-4.00%,
5/15/2020,13:30,USD,H,Retail Sales m/m,-16.40%,-12.00%,-8.30%,
5/15/2020,13:30,USD,L,Empire State Manufacturing Index,-48.5,-65,-78.2,
5/15/2020,14:15,USD,L,Capacity Utilization Rate,64.90%,63.90%,73.20%,
5/15/2020,14:15,USD,L,Industrial Production m/m,-11.20%,-11.30%,-4.50%,
5/15/2020,15:00,USD,M,Prelim UoM Consumer Sentiment,73.7,68,71.8,
5/15/2020,15:00,USD,L,Business Inventories m/m,-0.20%,-0.30%,-0.50%,
5/15/2020,15:00,USD,L,JOLTS Job Openings,6.19M,5.77M,7.00M,
5/15/2020,15:00,USD,L,Prelim UoM Inflation Expectations,3.00%,,2.10%,
5/15/2020,21:00,USD,L,TIC Long-Term Purchases,-112.6B,-67.4B,49.6B,
5/17/2020,23:30,NZD,L,BusinessNZ Services Index,25.9,,52,
5/18/2020,0:00,USD,H,Fed Chair Powell Speaks,,,,
5/18/2020,0:01,CAD,N,Bank Holiday,,,,
5/18/2020,0:50,JPY,L,Prelim GDP Price Index y/y,0.90%,0.70%,1.20%,
5/18/2020,0:50,JPY,L,Prelim GDP q/q,-0.90%,-1.10%,-1.80%,
5/18/2020,5:30,JPY,L,Tertiary Industry Activity m/m,-4.20%,-3.60%,-0.70%,
5/18/2020,11:00,EUR,L,German Buba Monthly Report,,,,
5/18/2020,14:30,GBP,L,CB Leading Index m/m,-1.30%,,-0.10%,
5/18/2020,15:00,USD,L,NAHB Housing Market Index,37,35,30,
5/18/2020,16:00,GBP,L,MPC Member Tenreyro Speaks,,,,
5/18/2020,21:00,USD,L,FOMC Financial Stability Report,,,,
5/18/2020,23:45,NZD,L,PPI Input q/q,-0.30%,-0.30%,0.30%,
5/18/2020,23:45,NZD,L,PPI Output q/q,0.10%,0.10%,0.50%,
5/19/2020,0:01,EUR,L,ECOFIN Meetings,,,,
5/19/2020,0:01,All,H,G7 Meetings,,,,
5/19/2020,2:30,AUD,M,Monetary Policy Meeting Minutes,,,,
5/19/2020,5:30,JPY,L,Revised Industrial Production m/m,-3.70%,-3.70%,-3.70%,
5/19/2020,7:00,GBP,H,Claimant Count Change,856.5K,675.0K,5.4K,
5/19/2020,7:02,GBP,L,Average Earnings Index 3m/y,2.40%,2.70%,2.80%,
5/19/2020,7:02,GBP,L,Unemployment Rate,3.90%,4.40%,4.00%,
5/19/2020,10:00,EUR,L,ZEW Economic Sentiment,46,27.4,25.2,
5/19/2020,10:00,EUR,L,German ZEW Economic Sentiment,51,30,28.2,
5/19/2020,13:30,USD,M,Building Permits,1.07M,1.00M,1.36M,
5/19/2020,13:30,USD,L,Housing Starts,0.89M,0.95M,1.28M,
5/19/2020,14:00,CNY,L,CB Leading Index m/m,-1.00%,,0.40%,
5/19/2020,15:00,USD,H,Fed Chair Powell Testifies,,,,
5/19/2020,15:00,USD,L,FOMC Member Kashkari Speaks,,,,
5/19/2020,15:30,AUD,L,CB Leading Index m/m,-0.30%,,-0.50%,
5/19/2020,15:43,NZD,L,GDT Price Index,1.00%,,-0.80%,
5/19/2020,23:45,NZD,L,FPI m/m,1.00%,,0.70%,
5/20/2020,0:50,JPY,L,Core Machinery Orders m/m,-0.40%,-6.80%,2.30%,
5/20/2020,2:00,AUD,L,MI Leading Index m/m,-1.50%,,-0.70%,
5/20/2020,2:30,AUD,H,Retail Sales m/m,-17.90%,,8.50%,
5/20/2020,7:00,GBP,M,CPI y/y,0.80%,0.90%,1.50%,
5/20/2020,7:00,GBP,L,PPI Input m/m,-5.10%,-4.20%,-3.80%,
5/20/2020,7:00,GBP,L,PPI Output m/m,-0.70%,-0.50%,-0.20%,
5/20/2020,7:02,GBP,L,Core CPI y/y,1.40%,1.40%,1.60%,
5/20/2020,7:02,GBP,L,RPI y/y,1.50%,1.60%,2.60%,
5/20/2020,9:00,EUR,L,Current Account,27.4B,29.2B,37.8B,
5/20/2020,9:30,GBP,L,HPI y/y,2.10%,1.50%,2.00%,
5/20/2020,10:00,EUR,L,Final CPI y/y,0.30%,0.40%,0.40%,
5/20/2020,10:00,EUR,L,Final Core CPI y/y,0.90%,0.90%,0.90%,
5/20/2020,10:33,EUR,L,German 10-y Bond Auction,-0.47|2.4,,-0.48|2.5,
5/20/2020,13:30,CAD,M,CPI m/m,-0.70%,-0.60%,-0.60%,
5/20/2020,13:30,CAD,L,Common CPI y/y,1.60%,1.70%,1.70%,
5/20/2020,13:30,CAD,L,Median CPI y/y,2.00%,1.90%,2.00%,
5/20/2020,13:30,CAD,L,Trimmed CPI y/y,1.80%,1.80%,1.80%,
5/20/2020,13:30,CAD,L,Wholesale Sales m/m,-2.20%,-4.50%,0.30%,
5/20/2020,13:32,CAD,L,Core CPI m/m,-0.40%,,0.10%,
5/20/2020,14:30,GBP,H,BOE Gov Bailey Speaks,,,,
5/20/2020,15:00,EUR,L,Consumer Confidence,-19,-23,-23,
5/20/2020,15:30,USD,L,Crude Oil Inventories,-5.0M,1.7M,-0.7M,
5/20/2020,19:00,CAD,L,Gov Council Member Lane Speaks,,,,
5/20/2020,19:00,USD,M,FOMC Meeting Minutes,,,,
5/21/2020,0:00,AUD,L,Flash Manufacturing PMI,42.8,,44.1,
5/21/2020,0:00,AUD,L,Flash Services PMI,25.5,,19.5,
5/21/2020,0:01,CHF,N,Bank Holiday,,,,
5/21/2020,0:01,EUR,N,French Bank Holiday,,,,
5/21/2020,0:01,EUR,N,German Bank Holiday,,,,
5/21/2020,0:50,JPY,L,Trade Balance,-1.00T,-0.65T,-0.38T,
5/21/2020,1:30,JPY,L,Flash Manufacturing PMI,38.4,38.5,41.9,
5/21/2020,3:30,AUD,H,RBA Gov Lowe Speaks,,,,
5/21/2020,4:00,NZD,L,Credit Card Spending y/y,-49.40%,,-9.40%,
5/21/2020,8:15,EUR,H,French Flash Services PMI,29.4,27.9,10.2,
5/21/2020,8:15,EUR,M,French Flash Manufacturing PMI,40.3,36,31.5,
5/21/2020,8:30,EUR,H,German Flash Manufacturing PMI,36.8,39.3,34.5,
5/21/2020,8:30,EUR,H,German Flash Services PMI,31.4,26.3,16.2,
5/21/2020,9:00,EUR,M,Flash Manufacturing PMI,39.5,38,33.4,
5/21/2020,9:00,EUR,M,Flash Services PMI,28.7,25,12,
5/21/2020,9:30,GBP,M,Flash Manufacturing PMI,40.6,35.1,32.6,
5/21/2020,9:30,GBP,M,Flash Services PMI,27.8,24.1,13.4,
5/21/2020,9:55,EUR,L,Spanish 10-y Bond Auction,0.71|1.3,,0.69|2.0,
5/21/2020,11:00,GBP,L,CBI Industrial Order Expectations,-62,-50,-56,
5/21/2020,13:30,CAD,L,ADP Non-Farm Employment Change,-226.7K,,-17.2K,
5/21/2020,13:30,CAD,L,NHPI m/m,0.00%,-0.10%,0.30%,
5/21/2020,13:30,USD,M,Philly Fed Manufacturing Index,-43.1,-40,-56.6,
5/21/2020,13:30,USD,M,Unemployment Claims,2438K,2400K,2687K,
5/21/2020,14:45,USD,H,Flash Manufacturing PMI,39.8,39.3,36.1,
5/21/2020,14:45,USD,L,Flash Services PMI,36.9,32.6,26.7,
5/21/2020,15:00,USD,L,CB Leading Index m/m,-4.40%,-5.50%,-7.40%,
5/21/2020,15:00,USD,L,Existing Home Sales,4.33M,4.31M,5.27M,
5/21/2020,15:00,USD,L,FOMC Member Williams Speaks,,,,
5/21/2020,15:30,USD,L,Natural Gas Storage,81B,83B,103B,
5/21/2020,18:00,USD,L,FOMC Member Clarida Speaks,,,,
5/21/2020,19:30,USD,H,Fed Chair Powell Speaks,,,,
5/21/2020,23:45,NZD,M,Retail Sales q/q,-0.70%,-1.50%,0.00%,
5/21/2020,23:48,NZD,L,Core Retail Sales q/q,0.60%,0.70%,-0.10%,
5/22/2020,0:01,GBP,L,GfK Consumer Confidence,-34,,-33,
5/22/2020,0:30,JPY,L,National Core CPI y/y,-0.20%,-0.10%,0.40%,
5/22/2020,2:00,JPY,H,Monetary Policy Statement,,,,
5/22/2020,2:00,JPY,L,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,
5/22/2020,7:00,GBP,H,Retail Sales m/m,-18.10%,-15.80%,-5.20%,
5/22/2020,7:00,GBP,L,Public Sector Net Borrowing,61.4B,48.7B,14.0B,
5/22/2020,12:30,EUR,H,ECB Monetary Policy Meeting Accounts,,,,
5/22/2020,13:30,CAD,M,Core Retail Sales m/m,-0.40%,-4.80%,0.10%,
5/22/2020,13:30,CAD,L,Retail Sales m/m,-10.00%,-10.30%,0.40%,
5/25/2020,0:01,GBP,N,Bank Holiday,,,,
5/25/2020,0:01,USD,N,Bank Holiday,,,,
5/25/2020,2:30,AUD,L,Goods Trade Balance,8.32B,,11.35B,
5/25/2020,7:00,EUR,L,German Final GDP q/q,-2.20%,-2.20%,-2.20%,
5/25/2020,9:00,EUR,L,German ifo Business Climate,79.5,78.3,74.2,
5/25/2020,13:56,EUR,L,Belgian NBB Business Climate,-34.4,-29.7,-36.1,
5/25/2020,18:30,CAD,M,BOC Gov Poloz Speaks,,,,
5/25/2020,23:45,NZD,L,Trade Balance,1267M,1250M,722M,
5/26/2020,0:50,JPY,L,SPPI y/y,1.00%,1.30%,1.60%,
5/26/2020,2:00,JPY,M,BOJ Gov Kuroda Speaks,,,,
5/26/2020,5:30,JPY,L,All Industries Activity m/m,-3.80%,-3.90%,-0.70%,
5/26/2020,6:00,JPY,L,BOJ Core CPI y/y,-0.10%,0.00%,0.10%,
5/26/2020,7:00,EUR,L,German GfK Consumer Climate,-18.9,-19.1,-23.1,
5/26/2020,7:02,CHF,L,Trade Balance,4.04B,3.89B,3.96B,
5/26/2020,11:00,GBP,L,CBI Realized Sales,-50,-65,-55,
5/26/2020,14:00,EUR,M,ECB Financial Stability Review,,,,
5/26/2020,14:00,USD,L,HPI m/m,0.10%,0.60%,0.80%,
5/26/2020,14:00,USD,L,S&P/CS Composite-20 HPI y/y,3.90%,3.40%,3.50%,
5/26/2020,15:00,USD,M,CB Consumer Confidence,86.6,87.1,85.7,
5/26/2020,15:00,USD,L,New Home Sales,623K,492K,619K,
5/26/2020,18:00,USD,L,FOMC Member Kashkari Speaks,,,,
5/26/2020,22:00,CAD,H,BOC Gov Poloz Speaks,,,,
5/26/2020,22:00,NZD,H,RBNZ Financial Stability Report,,,,
5/27/2020,0:00,NZD,H,RBNZ Gov Orr Speaks,,,,
5/27/2020,2:00,NZD,H,RBNZ Gov Orr Speaks,,,,
5/27/2020,2:30,AUD,L,Construction Work Done q/q,-1.00%,-1.50%,-2.90%,
5/27/2020,8:30,EUR,M,ECB President Lagarde Speaks,,,,
5/27/2020,9:00,CHF,L,Credit Suisse Economic Expectations,31.3,,12.7,
5/27/2020,13:30,CAD,L,Building Permits m/m,-17.10%,-16.50%,-13.40%,
5/27/2020,14:59,USD,L,Richmond Manufacturing Index,-27,-40,-53,
5/27/2020,19:00,USD,L,Beige Book,,,,
5/28/2020,0:01,EUR,L,German Prelim CPI m/m,-0.10%,0.10%,0.40%,
5/28/2020,1:00,AUD,H,RBA Gov Lowe Speaks,,,,
5/28/2020,2:00,NZD,M,ANZ Business Confidence,-41.8,,-45.6,
5/28/2020,2:30,AUD,H,Private Capital Expenditure q/q,-1.60%,-2.60%,-2.60%,
5/28/2020,8:00,EUR,L,Spanish Flash CPI y/y,-1.00%,-1.00%,-0.70%,
5/28/2020,11:00,GBP,M,MPC Member Saunders Speaks,,,,
5/28/2020,11:37,GBP,L,30-y Bond Auction,0.60|2.6,,0.61|2.3,
5/28/2020,13:30,CAD,L,Current Account,-11.1B,-10.2B,-9.3B,
5/28/2020,13:30,USD,H,Prelim GDP q/q,-5.00%,-4.80%,-4.80%,
5/28/2020,13:30,USD,M,Core Durable Goods Orders m/m,-7.40%,-14.80%,-0.40%,
5/28/2020,13:30,USD,M,Durable Goods Orders m/m,-17.20%,-19.00%,-14.70%,
5/28/2020,13:30,USD,M,Unemployment Claims,2123K,2100K,2446K,
5/28/2020,13:30,USD,L,Prelim GDP Price Index q/q,1.40%,1.30%,1.30%,
5/28/2020,15:00,USD,M,Pending Home Sales m/m,-21.80%,-15.00%,-20.80%,
5/28/2020,15:30,USD,L,Natural Gas Storage,109B,113B,81B,
5/28/2020,16:00,USD,L,Crude Oil Inventories,7.9M,-2.5M,-5.0M,
5/28/2020,16:00,USD,L,FOMC Member Williams Speaks,,,,
5/29/2020,0:30,JPY,L,Tokyo Core CPI y/y,0.20%,-0.20%,-0.10%,
5/29/2020,0:30,JPY,L,Unemployment Rate,2.60%,2.70%,2.50%,
5/29/2020,0:50,JPY,L,Prelim Industrial Production m/m,-9.10%,-5.50%,-3.70%,
5/29/2020,0:50,JPY,L,Retail Sales y/y,-13.70%,-11.20%,-4.70%,
5/29/2020,2:30,AUD,L,Private Sector Credit m/m,0.00%,0.60%,1.10%,
5/29/2020,6:00,JPY,L,Housing Starts y/y,-12.90%,-12.00%,-7.60%,
5/29/2020,6:02,JPY,L,Consumer Confidence,24,21.3,21.6,
5/29/2020,7:00,EUR,L,German Import Prices m/m,-1.80%,-1.50%,-3.50%,
5/29/2020,7:00,EUR,L,German Retail Sales m/m,-5.30%,-12.00%,-4.00%,
5/29/2020,7:45,EUR,L,French Consumer Spending m/m,-20.20%,-14.50%,-16.90%,
5/29/2020,7:45,EUR,L,French Prelim CPI m/m,0.00%,0.10%,0.00%,
5/29/2020,7:45,EUR,L,French Prelim GDP q/q,-5.30%,-5.80%,-5.80%,
5/29/2020,8:00,CHF,L,KOF Economic Barometer,53.2,70.2,59.7,
5/29/2020,9:00,EUR,L,M3 Money Supply y/y,8.30%,8.10%,7.50%,
5/29/2020,9:00,EUR,L,Private Loans y/y,3.00%,3.50%,3.40%,
5/29/2020,10:00,EUR,L,CPI Flash Estimate y/y,0.10%,0.10%,0.30%,
5/29/2020,10:00,EUR,L,Core CPI Flash Estimate y/y,0.90%,0.80%,0.90%,
5/29/2020,10:00,EUR,L,Italian Prelim CPI m/m,-0.10%,-0.10%,0.10%,
5/29/2020,10:21,EUR,L,Italian 10-y Bond Auction,1.42|1.3,,1.78|1.3,
5/29/2020,13:30,CAD,H,GDP m/m,-7.20%,-9.00%,0.00%,
5/29/2020,13:30,CAD,M,RMPI m/m,-13.40%,-23.90%,-15.60%,
5/29/2020,13:30,CAD,L,IPPI m/m,-2.30%,-2.00%,-1.50%,
5/29/2020,13:30,USD,M,Core PCE Price Index m/m,-0.40%,-0.30%,0.00%,
5/29/2020,13:30,USD,M,Personal Spending m/m,-13.60%,-12.60%,-6.90%,
5/29/2020,13:30,USD,L,Goods Trade Balance,-69.7B,-64.8B,-65.0B,
5/29/2020,13:30,USD,L,Personal Income m/m,10.50%,-7.00%,-2.20%,
5/29/2020,13:30,USD,L,Prelim Wholesale Inventories m/m,0.40%,-0.50%,-0.80%,
5/29/2020,14:45,USD,M,Chicago PMI,32.3,40.1,35.4,
5/29/2020,15:00,USD,M,Revised UoM Consumer Sentiment,72.3,73.7,73.7,
5/29/2020,15:00,USD,L,Revised UoM Inflation Expectations,3.20%,,3.00%,
5/29/2020,16:00,USD,H,Fed Chair Powell Speaks,,,,
5/29/2020,19:00,USD,H,President Trump Speaks,,,,
5/31/2020,0:01,NZD,N,Bank Holiday,,,,
5/31/2020,2:00,CNY,H,Manufacturing PMI,50.6,51.1,50.8,
5/31/2020,2:00,CNY,M,Non-Manufacturing PMI,53.6,53.5,53.2,
5/31/2020,23:30,AUD,L,AIG Manufacturing Index,41.6,,35.8,
6/1/2020,0:01,CHF,N,Bank Holiday,,,,
6/1/2020,0:01,EUR,N,French Bank Holiday,,,,
6/1/2020,0:01,EUR,N,German Bank Holiday,,,,
6/1/2020,0:50,JPY,L,Capital Spending q/y,4.30%,-5.10%,-3.50%,
6/1/2020,1:30,JPY,L,Final Manufacturing PMI,38.4,38.4,38.4,
6/1/2020,2:00,AUD,L,MI Inflation Gauge m/m,-1.20%,,-0.10%,
6/1/2020,2:45,CNY,L,Caixin Manufacturing PMI,50.7,49.7,49.4,
6/1/2020,7:30,AUD,L,Commodity Prices y/y,-7.40%,,-7.30%,
6/1/2020,8:15,EUR,L,Spanish Manufacturing PMI,38.3,38.5,30.8,
6/1/2020,8:45,EUR,L,Italian Manufacturing PMI,45.4,35.5,31.1,
6/1/2020,8:50,EUR,L,French Final Manufacturing PMI,40.6,40.3,40.3,
6/1/2020,8:55,EUR,L,German Final Manufacturing PMI,36.6,36.8,36.8,
6/1/2020,9:00,EUR,L,Final Manufacturing PMI,39.4,39.5,39.5,
6/1/2020,9:30,GBP,L,Final Manufacturing PMI,40.7,40.7,40.6,
6/1/2020,14:30,CAD,L,Manufacturing PMI,40.6,,33,
6/1/2020,14:45,USD,L,Final Manufacturing PMI,39.8,39.8,39.8,
6/1/2020,15:00,USD,H,ISM Manufacturing PMI,43.1,43.5,41.5,
6/1/2020,15:00,USD,L,Construction Spending m/m,-2.90%,-6.50%,0.00%,
6/1/2020,15:00,USD,L,ISM Manufacturing Prices,40.8,40,35.3,
6/1/2020,23:45,NZD,L,Building Consents m/m,-6.50%,,-21.70%,
6/1/2020,23:45,NZD,L,Overseas Trade Index q/q,-0.70%,1.50%,2.80%,
6/2/2020,0:01,EUR,N,Italian Bank Holiday,,,,
6/2/2020,0:01,USD,L,Wards Total Vehicle Sales,8.7M,11.1M,8.6M,
6/2/2020,0:50,JPY,L,Monetary Base y/y,3.90%,2.60%,2.30%,
6/2/2020,2:30,AUD,M,Current Account,8.4B,6.3B,1.7B,
6/2/2020,2:30,AUD,L,Company Operating Profits q/q,1.10%,0.00%,-3.50%,
6/2/2020,4:35,JPY,L,10-y Bond Auction,0.00|3.4,,0.00|4.1,
6/2/2020,5:30,AUD,H,Cash Rate,0.25%,0.25%,0.25%,
6/2/2020,5:30,AUD,H,RBA Rate Statement,,,,
6/2/2020,7:00,GBP,L,Nationwide HPI m/m,-1.70%,-1.00%,0.90%,
6/2/2020,7:30,CHF,L,Retail Sales y/y,-19.90%,-4.90%,-5.80%,
6/2/2020,7:45,EUR,L,French Gov Budget Balance,-92.1B,,-52.5B,
6/2/2020,8:00,EUR,L,Spanish Unemployment Change,26.6K,230.3K,282.9K,
6/2/2020,8:30,CHF,L,Manufacturing PMI,42.1,42,40.7,
6/2/2020,9:30,GBP,L,Mortgage Approvals,16K,34K,56K,
6/2/2020,9:30,GBP,L,Net Lending to Individuals m/m,-6.9B,1.7B,1.0B,
6/2/2020,9:32,GBP,L,M4 Money Supply m/m,1.50%,2.50%,3.20%,
6/2/2020,11:38,GBP,L,10-y Bond Auction,0.26|2.8,,0.26|3.2,
6/2/2020,15:57,NZD,L,GDT Price Index,0.10%,,1.00%,
6/2/2020,23:30,AUD,L,AIG Construction Index,24.9,,21.6,
6/3/2020,0:01,GBP,L,BRC Shop Price Index y/y,-2.40%,,-1.70%,
6/3/2020,0:01,All,H,G7 Meetings,,,,
6/3/2020,2:10,AUD,L,RBA Deputy Gov Bullock Speaks,,,,
6/3/2020,2:30,AUD,H,GDP q/q,-0.30%,-0.40%,0.50%,
6/3/2020,2:30,AUD,L,Building Approvals m/m,-1.80%,-10.80%,-2.60%,
6/3/2020,2:45,CNY,L,Caixin Services PMI,55,47.4,44.4,
6/3/2020,6:45,CHF,L,GDP q/q,-2.60%,-2.00%,0.30%,
6/3/2020,8:15,EUR,L,Spanish Services PMI,27.9,24.7,7.1,
6/3/2020,8:45,EUR,L,Italian Services PMI,28.9,26.2,10.8,
6/3/2020,8:50,EUR,L,French Final Services PMI,31.1,29.4,29.4,
6/3/2020,8:55,EUR,L,German Final Services PMI,32.6,31.4,31.4,
6/3/2020,8:55,EUR,L,German Unemployment Change,238K,188K,372K,
6/3/2020,9:00,EUR,L,Final Services PMI,30.5,28.7,28.7,
6/3/2020,9:00,EUR,L,Italian Monthly Unemployment Rate,6.30%,9.20%,8.00%,
6/3/2020,9:30,GBP,H,Final Services PMI,29,27.9,27.8,
6/3/2020,10:00,EUR,L,PPI m/m,-2.00%,-1.80%,-1.50%,
6/3/2020,10:00,EUR,L,Unemployment Rate,7.30%,8.20%,7.10%,
6/3/2020,13:15,USD,H,ADP Non-Farm Employment Change,-2760K,-9000K,-19557K,
6/3/2020,13:30,CAD,L,Labor Productivity q/q,3.40%,1.90%,-0.10%,
6/3/2020,14:45,USD,L,Final Services PMI,37.5,37.2,36.9,
6/3/2020,15:00,CAD,H,BOC Rate Statement,,,,
6/3/2020,15:00,CAD,H,Overnight Rate,0.25%,0.25%,0.25%,
6/3/2020,15:00,USD,H,ISM Services PMI,45.4,44.2,41.8,
6/3/2020,15:00,USD,L,Factory Orders m/m,-13.00%,-13.70%,-11.00%,
6/3/2020,15:30,USD,L,Crude Oil Inventories,-2.1M,3.0M,7.9M,
